,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14
15408,7518,2,60,53,52,53,60,53,60,32,58,34,52,22,60,58,34,60,53,58,60,53
15409,7519,2,26,48,22,22,39,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15410,7519,2,0,0,0,0,0,60,58,34,48,22,39,26,48,22,39,22,22,22,48,26
15411,7520,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412,7521,2,60,10,60,58,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15413,7522,1,32,34,53,52,60,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15414,7522,2,0,0,0,0,0,60,52,53,34,32,0,0,0,0,0,0,0,0,0,0
15415,7523,2,0,0,0,0,0,53,60,34,0,0,0,0,0,0,0,0,0,0,0,0
15416,7524,2,0,0,0,0,0,60,53,34,0,0,0,0,0,0,0,0,0,0,0,0
15417,7524,2,0,0,0,0,0,53,34,60,60,34,53,0,0,0,0,0,0,0,0,0
15418,7524,2,0,0,0,0,0,60,34,53,22,60,34,53,60,34,53,0,0,0,0,0
15419,7525,2,30,66,0,0,0,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0
15420,7526,2,38,48,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,7527,2,60,85,32,52,53,53,52,32,60,34,52,53,32,0,0,0,0,0,0,0
15422,7527,2,85,32,53,52,60,53,52,32,60,52,60,32,53,60,53,52,32,85,60,0
15423,7527,2,0,0,0,0,0,53,52,60,32,32,60,52,53,60,53,60,53,52,32,60
15424,7528,5,39,38,48,38,38,85,48,22,26,22,39,0,0,0,0,0,0,0,0,0
15425,7529,2,66,66,66,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
15426,7529,2,66,66,0,0,0,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0
15427,7529,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15428,7530,2,34,60,53,53,34,34,60,53,34,60,53,48,51,53,0,0,0,0,0,0
15429,7531,2,66,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
15430,7532,2,0,0,0,0,0,1,47,34,25,60,7,10,0,0,0,0,0,0,0,0
15431,7532,0,34,60,7,60,0,7,60,60,10,0,0,0,0,0,0,0,0,0,0,0
15432,7533,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15433,7534,2,0,0,0,0,0,1,47,60,34,7,0,0,0,0,0,0,0,0,0,0
15434,7535,2,60,34,34,7,60,52,9,32,0,0,0,0,0,0,0,0,0,0,0,0
15435,7535,2,7,7,52,32,1,9,7,9,1,60,7,34,34,60,0,0,0,0,0,0
15436,7536,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15437,7536,2,60,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15438,7536,2,0,0,0,0,0,85,60,0,0,0,0,0,0,0,0,0,0,0,0,0
15439,7537,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15440,7538,2,32,52,34,60,34,1,60,34,53,60,34,60,1,52,32,60,34,52,32,60
15441,7538,2,60,1,7,25,60,60,34,32,52,60,34,52,7,32,25,1,60,1,32,52
15442,7538,2,60,34,53,1,34,7,1,60,25,7,1,60,0,0,0,0,0,0,0,0
15443,7538,2,85,60,7,34,25,1,60,34,53,85,0,0,0,0,0,0,0,0,0,0
15444,7538,2,60,7,34,25,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15445,7538,2,85,60,7,34,25,1,25,34,7,60,0,0,0,0,0,0,0,0,0,0
15446,7538,2,0,0,0,0,0,1,25,34,7,60,85,0,0,0,0,0,0,0,0,0
15447,7539,2,85,60,52,7,0,52,7,60,85,0,0,0,0,0,0,0,0,0,0,0
15448,7539,2,85,60,7,52,0,7,52,60,85,0,0,0,0,0,0,0,0,0,0,0
15449,7539,2,85,52,7,60,85,52,7,60,85,0,0,0,0,0,0,0,0,0,0,0
15450,7539,2,85,52,7,60,85,60,7,52,85,0,0,0,0,0,0,0,0,0,0,0
15451,7539,2,85,52,60,7,85,60,7,52,85,0,0,0,0,0,0,0,0,0,0,0
15452,7539,2,85,7,60,52,0,7,60,52,85,0,0,0,0,0,0,0,0,0,0,0
15453,7539,2,7,25,7,7,0,52,60,7,85,0,0,0,0,0,0,0,0,0,0,0
15454,7540,3,55,53,52,60,64,64,60,52,53,64,60,53,64,53,60,64,53,60,64,55
15455,7541,2,0,0,0,0,0,10,60,52,34,32,58,52,60,32,34,0,0,0,0,0
15456,7542,2,0,0,0,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
15457,7543,2,60,34,60,82,85,69,4,9,22,0,0,0,0,0,0,0,0,0,0,0
15458,7544,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15459,7544,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15460,7545,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15461,7546,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
15462,7547,2,48,4,34,60,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15463,7548,2,30,66,30,66,0,30,66,66,66,0,0,0,0,0,0,0,0,0,0,0
15464,7549,3,0,0,0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
15465,7550,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15466,7551,2,60,85,0,0,0,53,52,34,60,53,52,32,0,0,0,0,0,0,0,0
15467,7551,2,34,60,52,60,53,52,53,32,60,34,32,52,53,51,28,0,0,0,0,0
15468,7551,3,69,60,52,53,0,69,74,53,53,52,60,32,34,53,53,60,53,60,53,60
15469,7552,2,34,60,58,34,58,58,60,34,22,49,49,0,0,0,0,0,0,0,0,0
15470,7553,2,1,32,52,85,7,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
15471,7553,2,85,7,32,25,34,52,32,1,0,0,0,0,0,0,0,0,0,0,0,0
15472,7553,2,0,0,0,0,0,60,52,34,25,32,7,85,0,0,0,0,0,0,0,0
15473,7554,2,1,53,34,60,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
15474,7554,2,0,0,0,0,0,1,60,34,53,1,0,0,0,0,0,0,0,0,0,0
15475,7554,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0
15476,7555,2,0,0,0,0,0,60,34,53,60,34,0,0,0,0,0,0,0,0,0,0
15477,7556,2,0,0,0,0,0,1,47,34,60,53,1,34,60,53,0,0,0,0,0,0
15478,7556,2,53,60,34,1,34,1,47,60,34,53,0,0,0,0,0,0,0,0,0,0
15479,7557,0,60,9,60,9,9,51,9,60,9,60,60,9,9,60,9,60,9,60,9,9
15480,7558,0,60,60,60,60,52,34,52,60,32,1,60,34,0,0,0,0,0,0,0,0
15481,7559,2,34,32,52,60,53,53,52,60,53,60,52,53,0,0,0,0,0,0,0,0
15482,7560,2,60,32,60,52,58,52,55,60,34,58,33,32,0,0,0,0,0,0,0,0
15483,7560,3,52,60,60,32,34,55,60,52,58,34,33,32,60,52,32,34,52,60,34,58
15484,7560,2,52,60,60,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485,7561,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15486,7562,2,34,60,22,53,60,53,52,32,52,60,53,55,52,60,53,55,0,0,0,0
15487,7562,2,22,53,60,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
15488,7563,2,52,51,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0
15489,7564,2,0,0,0,0,0,60,34,53,53,60,34,0,0,0,0,0,0,0,0,0
15490,7564,2,85,85,85,85,85,60,34,53,60,60,34,53,0,0,0,0,0,0,0,0
15491,7564,2,0,0,0,0,0,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0
15492,7565,2,0,0,0,0,0,1,34,16,60,60,60,0,0,0,0,0,0,0,0,0
15493,7565,2,32,52,60,60,52,1,16,60,34,69,71,60,0,0,0,0,0,0,0,0
15494,7566,2,52,34,60,34,60,52,60,32,34,60,34,32,52,34,32,60,52,9,52,34
15495,7566,2,52,9,60,32,34,60,34,9,52,32,60,52,32,60,34,60,34,52,0,0
15496,7567,2,66,66,66,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
15497,7567,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15498,7567,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15499,7567,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500,7568,2,34,60,64,0,0,53,52,32,55,52,60,60,55,52,0,0,0,0,0,0
15501,7569,2,1,0,0,0,0,7,53,34,60,1,60,34,53,60,0,0,0,0,0,0
15502,7570,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15503,7571,2,0,0,0,0,0,52,60,53,55,60,34,53,52,32,34,60,53,32,52,0
15504,7572,2,60,9,1,60,7,7,34,60,60,9,60,34,9,60,60,7,0,0,0,0
15505,7573,2,0,0,0,0,0,7,52,60,34,32,22,0,0,0,0,0,0,0,0,0
15506,7574,2,0,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0
15507,7575,2,0,0,0,0,0,1,60,34,7,25,0,0,0,0,0,0,0,0,0,0
15508,7576,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15509,7577,2,0,0,0,0,0,47,1,53,34,60,1,47,53,60,34,0,0,0,0,0
15510,7578,2,34,32,52,53,60,60,34,53,52,32,34,53,60,0,0,0,0,0,0,0
15511,7579,2,49,49,49,49,49,59,49,49,49,49,49,49,49,49,49,49,49,49,49,49
15512,7579,3,49,49,49,49,49,52,60,32,60,52,34,60,34,9,52,32,60,49,49,49
15513,7580,2,53,60,1,53,60,53,1,53,1,1,60,53,60,53,0,0,0,0,0,0
15514,7580,2,0,0,0,0,0,1,53,60,1,60,53,1,60,53,0,0,0,0,0,0
15515,7581,0,7,60,6,9,7,60,9,34,85,60,9,60,34,4,0,0,0,0,0,0
15516,7582,2,11,39,39,26,22,85,48,22,22,26,0,0,0,0,0,0,0,0,0,0
15517,7583,0,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15518,7584,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15519,7584,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15520,7585,5,48,48,1,0,0,85,48,0,0,0,0,0,0,0,0,0,0,0,0,0
15521,7586,2,53,60,53,1,7,1,7,60,7,0,0,0,0,0,0,0,0,0,0,0
15522,7586,2,7,0,0,0,0,1,53,60,53,0,0,0,0,0,0,0,0,0,0,0
15523,7586,2,60,9,7,60,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
15524,7586,2,60,7,60,9,7,7,1,7,60,7,9,60,0,0,0,0,0,0,0,0
15525,7586,2,7,9,0,0,0,7,9,60,7,60,0,0,0,0,0,0,0,0,0,0
15526,7587,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15527,7588,2,39,51,28,48,1,85,48,22,39,26,0,0,0,0,0,0,0,0,0,0
15528,7589,3,64,64,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15529,7589,4,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15530,7589,3,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15531,7590,2,1,0,0,0,0,60,53,34,0,0,0,0,0,0,0,0,0,0,0,0
15532,7591,2,60,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15533,7592,2,25,7,60,51,34,60,53,52,32,34,0,0,0,0,0,0,0,0,0,0
15534,7592,0,34,60,7,60,55,51,60,7,25,0,0,0,0,0,0,0,0,0,0,0
15535,7593,2,34,60,0,0,0,85,51,28,60,60,52,51,34,32,85,0,0,0,0,0
15536,7593,2,70,26,22,1,1,60,39,7,48,34,25,70,70,82,48,7,69,60,39,25
15537,7593,3,9,7,52,7,25,9,32,52,6,38,39,1,47,48,39,38,47,1,1,22
15538,7593,3,9,7,25,7,7,7,25,7,52,7,9,0,0,0,0,0,0,0,0,0
15539,7594,0,85,34,60,9,7,60,7,60,60,34,60,0,0,0,0,0,0,0,0,0
15540,7594,2,85,34,9,7,60,7,9,60,34,85,0,0,0,0,0,0,0,0,0,0
15541,7594,2,85,34,9,7,60,60,7,9,34,85,0,0,0,0,0,0,0,0,0,0
15542,7594,2,85,7,60,85,34,60,7,9,34,85,0,0,0,0,0,0,0,0,0,0
15543,7594,2,85,34,9,7,60,60,7,85,0,0,0,0,0,0,0,0,0,0,0,0
15544,7594,2,85,60,7,0,0,60,7,9,34,85,0,0,0,0,0,0,0,0,0,0
15545,7595,2,48,1,4,9,60,85,26,48,22,39,34,60,9,4,26,1,22,85,26,48
15546,7596,2,53,34,60,0,0,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0
15547,7597,2,53,32,60,34,55,60,52,32,55,53,0,0,0,0,0,0,0,0,0,0
15548,7597,2,32,52,53,34,60,52,55,34,60,32,53,0,0,0,0,0,0,0,0,0
15549,7597,2,34,60,53,60,53,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
15550,7598,2,53,60,32,52,60,52,32,85,52,32,52,0,0,0,0,0,0,0,0,0
15551,7598,2,60,53,34,52,53,52,32,60,53,0,0,0,0,0,0,0,0,0,0,0
15552,7598,2,53,34,60,52,32,52,32,85,52,34,32,60,52,53,52,34,53,60,0,0
15553,7598,2,60,34,34,60,52,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0
15554,7598,2,34,60,52,53,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0
15555,7598,2,0,0,0,0,0,53,52,60,34,0,0,0,0,0,0,0,0,0,0,0
15556,7599,3,34,58,60,0,0,58,60,34,9,60,1,22,26,39,85,22,48,22,39,26
15557,7600,3,85,0,0,0,0,85,1,85,48,22,39,1,22,85,26,48,22,39,1,22
15558,7600,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15559,7601,2,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15560,7602,2,53,34,60,53,0,60,34,53,60,34,53,34,60,53,53,53,53,60,34,60
15561,7603,2,60,53,71,69,71,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0
15562,7603,3,71,0,0,0,0,69,71,53,60,0,0,0,0,0,0,0,0,0,0,0
15563,7604,2,0,0,0,0,0,60,34,53,53,34,60,0,0,0,0,0,0,0,0,0
15564,7605,0,22,26,1,4,60,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0
15565,7606,3,0,0,0,0,0,53,52,60,32,34,34,60,53,0,0,0,0,0,0,0
15566,7607,2,0,0,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0
15567,7608,2,60,34,53,47,1,55,53,52,60,0,0,0,0,0,0,0,0,0,0,0
15568,7609,2,0,0,0,0,0,52,60,55,53,0,0,0,0,0,0,0,0,0,0,0
15569,7609,2,0,0,0,0,0,60,52,55,53,60,52,53,60,34,53,0,0,0,0,0
15570,7609,2,53,55,52,60,52,60,52,53,55,34,60,53,0,0,0,0,0,0,0,0
15571,7609,2,52,60,53,55,60,60,52,55,53,0,0,0,0,0,0,0,0,0,0,0
15572,7610,2,38,48,85,38,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15573,7611,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15574,7611,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15575,7611,2,50,50,50,50,50,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0
15576,7611,2,50,50,50,50,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0
15577,7611,2,50,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15578,7611,2,50,50,50,60,34,50,50,60,4,50,60,50,50,50,50,50,50,0,0,0
15579,7611,2,60,34,2,60,10,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0
15580,7611,2,85,51,0,0,0,85,85,85,10,10,50,63,10,10,60,63,10,4,60,2
15581,7611,2,51,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15582,7611,2,0,0,0,0,0,85,22,51,0,0,0,0,0,0,0,0,0,0,0,0
15583,7612,2,53,34,60,1,0,1,34,60,53,60,53,52,0,0,0,0,0,0,0,0
15584,7613,2,0,0,0,0,0,60,52,32,34,53,0,0,0,0,0,0,0,0,0,0
15585,7613,2,25,52,7,60,60,55,52,60,32,34,32,52,60,34,53,0,0,0,0,0
15586,7613,3,60,52,53,60,53,60,7,52,25,0,0,0,0,0,0,0,0,0,0,0
15587,7613,2,32,52,0,0,0,53,60,34,60,34,53,60,53,52,60,0,0,0,0,0
15588,7614,3,66,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15589,7615,2,34,60,53,60,34,53,32,52,0,0,0,0,0,0,0,0,0,0,0,0
15590,7615,2,53,60,34,32,60,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
15591,7615,2,0,0,0,0,0,60,34,53,52,32,53,52,53,52,60,32,34,60,53,0
15592,7616,2,34,60,7,10,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15593,7617,0,64,53,52,32,60,64,60,34,53,52,32,64,51,0,0,0,0,0,0,0
15594,7618,2,0,0,0,0,0,60,52,53,55,0,0,0,0,0,0,0,0,0,0,0
15595,7619,2,60,0,0,0,0,52,53,53,53,52,53,53,53,53,53,53,60,53,0,0
15596,7619,2,0,0,0,0,0,53,52,60,60,34,52,53,60,0,0,0,0,0,0,0
15597,7619,2,0,0,0,0,0,53,60,52,53,52,60,22,60,52,53,0,0,0,0,0
15598,7620,3,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15599,7620,2,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15600,7620,2,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0
15601,7620,0,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
15602,7620,2,51,28,51,51,51,28,51,51,51,51,51,51,51,0,0,0,0,0,0,0
15603,7620,2,51,51,51,0,0,51,51,51,51,28,51,0,0,0,0,0,0,0,0,0
15604,7620,2,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0
15605,7620,0,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15606,7620,0,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
15607,7620,0,51,51,51,51,28,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
15608,7620,2,51,51,51,51,51,51,51,51,51,51,51,28,51,51,51,28,51,51,51,51
15609,7620,3,51,51,51,51,28,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
15610,7620,3,51,51,28,51,51,51,51,28,51,51,51,51,0,0,0,0,0,0,0,0
15611,7620,2,51,51,51,51,51,51,51,51,51,28,51,51,0,0,0,0,0,0,0,0
15612,7620,0,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0
15613,7620,2,51,51,28,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0
15614,7620,0,51,51,51,51,28,51,51,51,51,28,51,51,0,0,0,0,0,0,0,0
15615,7620,0,51,51,51,51,51,51,51,51,51,51,51,28,51,51,51,51,0,0,0,0
15616,7620,3,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
15617,7620,3,28,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0
15618,7620,2,51,51,51,51,0,51,28,51,51,51,51,51,51,51,51,51,51,28,0,0
15619,7620,3,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
15620,7620,2,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
15621,7621,2,85,38,48,9,4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15622,7621,2,48,4,0,0,0,85,9,4,48,85,4,9,48,38,85,0,0,0,0,0
15623,7621,2,38,48,4,60,9,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0
15624,7621,2,48,9,60,85,48,85,9,60,4,48,38,0,0,0,0,0,0,0,0,0
15625,7622,2,7,25,7,34,60,60,7,25,34,60,60,34,0,0,0,0,0,0,0,0
15626,7622,2,60,34,7,7,7,7,25,7,25,7,60,34,25,7,7,60,34,7,25,7
15627,7622,2,25,34,60,7,10,60,34,9,9,60,7,7,7,34,60,0,0,0,0,0
15628,7622,2,9,9,60,39,48,10,7,60,34,25,0,0,0,0,0,0,0,0,0,0
15629,7622,2,34,60,34,25,60,25,7,1,39,85,48,39,60,9,9,0,0,0,0,0
15630,7622,2,0,0,0,0,0,7,60,25,34,60,34,0,0,0,0,0,0,0,0,0
15631,7623,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15632,7624,5,39,48,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15633,7624,5,39,48,1,22,0,85,1,85,22,26,48,1,48,39,0,0,0,0,0,0
15634,7625,2,48,9,60,34,0,85,1,22,85,38,22,48,60,58,26,34,1,22,85,58
15635,7626,2,1,26,22,48,85,60,34,58,7,25,7,10,60,34,25,48,85,48,1,7
15636,7626,2,34,58,60,1,48,7,25,34,10,60,7,48,85,48,26,22,1,60,34,7
15637,7626,2,1,48,85,48,7,60,58,34,0,0,0,0,0,0,0,0,0,0,0,0
15638,7626,2,60,1,48,85,25,7,34,25,60,58,10,60,34,25,7,48,85,48,1,60
15639,7626,2,60,58,1,48,85,34,7,25,60,10,7,34,60,25,48,85,48,1,60,7
15640,7626,2,60,1,48,85,25,34,7,25,60,58,60,10,34,7,25,48,85,48,1,60
15641,7626,2,60,1,34,25,58,58,7,60,25,34,7,10,60,25,48,34,85,48,26,22
15642,7626,2,58,60,1,26,48,60,7,25,34,7,10,60,34,48,25,85,22,48,26,1
15643,7626,2,1,48,85,25,48,34,7,60,58,25,1,60,25,60,34,7,58,34,10,60
15644,7627,0,16,60,1,34,0,1,34,60,16,1,16,60,34,1,16,60,34,1,60,34
15645,7628,2,0,0,0,0,0,1,58,60,34,0,0,0,0,0,0,0,0,0,0,0
15646,7628,2,34,58,60,1,0,1,58,60,60,34,58,0,0,0,0,0,0,0,0,0
15647,7628,2,0,0,0,0,0,1,60,58,34,0,0,0,0,0,0,0,0,0,0,0
15648,7629,2,0,0,0,0,0,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0
15649,7630,2,82,34,60,9,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15650,7630,2,9,9,9,9,9,60,34,82,0,0,0,0,0,0,0,0,0,0,0,0
15651,7631,2,53,55,53,53,60,52,60,55,53,60,53,53,52,60,0,0,0,0,0,0
15652,7631,0,53,53,60,60,52,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0
15653,7631,2,53,53,53,53,53,52,60,53,55,52,60,55,53,53,60,52,53,53,60,53
15654,7632,5,48,1,0,0,0,85,22,48,26,0,0,0,0,0,0,0,0,0,0,0
15655,7633,2,48,0,0,0,0,85,48,22,26,0,0,0,0,0,0,0,0,0,0,0
15656,7634,2,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15657,7635,2,0,0,0,0,0,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0
15658,7636,3,67,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
15659,7636,3,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15660,7636,3,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15661,7637,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
15662,7638,2,0,0,0,0,0,1,60,7,25,34,0,0,0,0,0,0,0,0,0,0
15663,7639,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0
15664,7640,3,10,60,22,60,0,63,60,34,63,60,0,0,0,0,0,0,0,0,0,0
15665,7641,2,0,0,0,0,0,53,52,60,55,60,53,0,0,0,0,0,0,0,0,0
15666,7641,2,53,0,0,0,0,60,52,55,53,53,60,52,52,53,60,32,34,55,53,60
15667,7641,2,53,55,60,52,52,34,32,60,52,53,60,55,53,52,32,34,0,0,0,0
15668,7641,2,52,53,55,60,53,52,60,55,53,0,0,0,0,0,0,0,0,0,0,0
15669,7641,2,53,55,52,60,60,60,55,53,52,0,0,0,0,0,0,0,0,0,0,0
15670,7641,2,55,53,52,60,32,55,53,52,60,60,52,55,53,0,0,0,0,0,0,0
15671,7642,2,0,0,0,0,0,1,60,34,53,9,60,52,0,0,0,0,0,0,0,0
15672,7643,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,7644,0,25,34,48,7,60,85,26,48,22,39,34,25,10,7,60,7,0,0,0,0
15674,7645,2,0,0,0,0,0,60,34,53,60,52,53,0,0,0,0,0,0,0,0,0
15675,7645,2,0,0,0,0,0,60,52,32,34,53,0,0,0,0,0,0,0,0,0,0
15676,7645,2,0,0,0,0,0,60,34,53,60,34,53,0,0,0,0,0,0,0,0,0
15677,7646,2,0,0,0,0,0,60,52,53,0,0,0,0,0,0,0,0,0,0,0,0
15678,7647,2,34,60,85,32,34,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0
15679,7647,2,85,32,34,52,7,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0
15680,7647,3,85,32,34,25,52,60,7,52,34,32,85,0,0,0,0,0,0,0,0,0
15681,7647,2,85,32,34,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15682,7648,2,66,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15683,7649,2,0,0,0,0,0,1,60,34,7,25,1,7,25,34,60,0,0,0,0,0
15684,7650,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15685,7651,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15686,7651,2,48,47,1,0,0,85,22,26,48,85,85,0,0,0,0,0,0,0,0,0
15687,7652,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15688,7653,2,1,22,1,22,48,26,48,22,0,0,0,0,0,0,0,0,0,0,0,0
15689,7654,2,0,0,0,0,0,1,34,60,16,0,0,0,0,0,0,0,0,0,0,0
15690,7655,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
15691,7656,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0
15692,7657,3,34,32,52,60,32,60,7,52,34,53,60,34,34,60,52,7,0,0,0,0
15693,7657,0,34,32,52,60,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15694,7658,2,48,58,60,34,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15695,7659,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15696,7660,2,1,85,85,48,85,85,22,26,22,26,22,22,26,85,22,48,22,26,60,1
